source_label,source,relation,target_label,target
Character,Sandman,HAS_RACE,Race,Human
Character,Sandman,HAS_ALIGNMENT,Alignment,neutral
Character,Sandman,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Sandman,HAS_OCCUPATION,Occupation,Professional Criminal
Character,Sandman,HAS_INTELLIGENCE,Stat,44
Character,Sandman,HAS_STRENGTH,Stat,75
Character,Sandman,HAS_SPEED,Stat,46
Character,Sandman,HAS_DURABILITY,Stat,90
Character,Sandman,HAS_POWER,Stat,100
Character,Sandman,HAS_COMBAT,Stat,60
Character,Sasquatch,HAS_GENDER,Gender,Male
Character,Sasquatch,HAS_RACE,Race,
Character,Sasquatch,HAS_ALIGNMENT,Alignment,good
Character,Sasquatch,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Sasquatch,HAS_OCCUPATION,Occupation,"Adventurer, bio-physicist, government operative; former college lecturer, professional football player"
Character,Sasquatch,HAS_INTELLIGENCE,Stat,75
Character,Sasquatch,HAS_STRENGTH,Stat,80
Character,Sasquatch,HAS_SPEED,Stat,23
Character,Sasquatch,HAS_DURABILITY,Stat,56
Character,Sasquatch,HAS_POWER,Stat,15
Character,Sasquatch,HAS_COMBAT,Stat,42
Character,Sauron,HAS_GENDER,Gender,Male
Character,Sauron,HAS_RACE,Race,Maiar
Character,Sauron,HAS_ALIGNMENT,Alignment,bad
Character,Sauron,HAS_PUBLISHER,Publisher,J. R. R. Tolkien
Character,Sauron,HAS_OCCUPATION,Occupation,-
Character,Sauron,HAS_INTELLIGENCE,Stat,88
Character,Sauron,HAS_STRENGTH,Stat,85
Character,Sauron,HAS_SPEED,Stat,33
Character,Sauron,HAS_DURABILITY,Stat,100
Character,Sauron,HAS_POWER,Stat,100
Character,Sauron,HAS_COMBAT,Stat,70
Character,Savage Dragon,HAS_GENDER,Gender,Male
Character,Savage Dragon,HAS_RACE,Race,
Character,Savage Dragon,HAS_ALIGNMENT,Alignment,good
Character,Savage Dragon,HAS_PUBLISHER,Publisher,Image Comics
Character,Savage Dragon,HAS_OCCUPATION,Occupation,-
Character,Savage Dragon,HAS_INTELLIGENCE,Stat,63
Character,Savage Dragon,HAS_STRENGTH,Stat,70
Character,Savage Dragon,HAS_SPEED,Stat,54
Character,Savage Dragon,HAS_DURABILITY,Stat,85
Character,Savage Dragon,HAS_POWER,Stat,66
Character,Savage Dragon,HAS_COMBAT,Stat,72
Character,Scarecrow,HAS_GENDER,Gender,Male
Character,Scarecrow,HAS_RACE,Race,Human
Character,Scarecrow,HAS_ALIGNMENT,Alignment,bad
Character,Scarecrow,HAS_PUBLISHER,Publisher,DC Comics
Character,Scarecrow,HAS_OCCUPATION,Occupation,Special Professional Criminal
Character,Scarecrow,HAS_INTELLIGENCE,Stat,81
Character,Scarecrow,HAS_STRENGTH,Stat,10
Character,Scarecrow,HAS_SPEED,Stat,12
Character,Scarecrow,HAS_DURABILITY,Stat,14
Character,Scarecrow,HAS_POWER,Stat,48
Character,Scarecrow,HAS_COMBAT,Stat,50
Character,Scarlet Spider,HAS_GENDER,Gender,Male
Character,Scarlet Spider,HAS_RACE,Race,Human
Character,Scarlet Spider,HAS_ALIGNMENT,Alignment,good
Character,Scarlet Spider,HAS_PUBLISHER,Publisher,Spider-Carnage
Character,Scarlet Spider,HAS_OCCUPATION,Occupation,Crime-fighter
Character,Scarlet Spider,HAS_INTELLIGENCE,Stat,75
Character,Scarlet Spider,HAS_STRENGTH,Stat,53
Character,Scarlet Spider,HAS_SPEED,Stat,60
Character,Scarlet Spider,HAS_DURABILITY,Stat,74
Character,Scarlet Spider,HAS_POWER,Stat,46
Character,Scarlet Spider,HAS_COMBAT,Stat,56
Character,Scarlet Spider II,HAS_GENDER,Gender,Male
Character,Scarlet Spider II,HAS_RACE,Race,Clone
Character,Scarlet Spider II,HAS_ALIGNMENT,Alignment,good
Character,Scarlet Spider II,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Scarlet Spider II,HAS_OCCUPATION,Occupation,Fugitive
Character,Scarlet Spider II,HAS_INTELLIGENCE,Stat,88
Character,Scarlet Spider II,HAS_STRENGTH,Stat,55
Character,Scarlet Spider II,HAS_SPEED,Stat,60
Character,Scarlet Spider II,HAS_DURABILITY,Stat,40
Character,Scarlet Spider II,HAS_POWER,Stat,37
Character,Scarlet Spider II,HAS_COMBAT,Stat,56
Character,Scarlet Witch,HAS_GENDER,Gender,Female
Character,Scarlet Witch,HAS_RACE,Race,Mutant
Character,Scarlet Witch,HAS_ALIGNMENT,Alignment,bad
Character,Scarlet Witch,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Scarlet Witch,HAS_OCCUPATION,Occupation,"Adventurer; formerly witchcraft tutor, housewife, terrorist"
Character,Scarlet Witch,HAS_INTELLIGENCE,Stat,100
Character,Scarlet Witch,HAS_STRENGTH,Stat,10
Character,Scarlet Witch,HAS_SPEED,Stat,29
Character,Scarlet Witch,HAS_DURABILITY,Stat,70
Character,Scarlet Witch,HAS_POWER,Stat,100
Character,Scarlet Witch,HAS_COMBAT,Stat,80
Character,Scorpia,HAS_GENDER,Gender,Female
Character,Scorpia,HAS_RACE,Race,
Character,Scorpia,HAS_ALIGNMENT,Alignment,bad
Character,Scorpia,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Scorpia,HAS_OCCUPATION,Occupation,Professional criminal
Character,Scorpia,HAS_INTELLIGENCE,Stat,38
Character,Scorpia,HAS_STRENGTH,Stat,28
Character,Scorpia,HAS_SPEED,Stat,42
Character,Scorpia,HAS_DURABILITY,Stat,28
Character,Scorpia,HAS_POWER,Stat,34
Character,Scorpia,HAS_COMBAT,Stat,28
Character,Scorpion,HAS_GENDER,Gender,Male
Character,Scorpion,HAS_RACE,Race,Human
Character,Scorpion,HAS_ALIGNMENT,Alignment,bad
Character,Scorpion,HAS_PUBLISHER,Publisher,Venom III
Character,Scorpion,HAS_OCCUPATION,Occupation,"U.S. government agent; former professional criminal, assassin, private detective"
Character,Scorpion,HAS_INTELLIGENCE,Stat,50
Character,Scorpion,HAS_STRENGTH,Stat,52
Character,Scorpion,HAS_SPEED,Stat,60
Character,Scorpion,HAS_DURABILITY,Stat,85
Character,Scorpion,HAS_POWER,Stat,49
Character,Scorpion,HAS_COMBAT,Stat,80
Character,Sebastian Shaw,HAS_GENDER,Gender,Male
Character,Sebastian Shaw,HAS_RACE,Race,Mutant
Character,Sebastian Shaw,HAS_ALIGNMENT,Alignment,bad
Character,Sebastian Shaw,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Sebastian Shaw,HAS_OCCUPATION,Occupation,-
Character,Sebastian Shaw,HAS_INTELLIGENCE,Stat,63
Character,Sebastian Shaw,HAS_STRENGTH,Stat,85
Character,Sebastian Shaw,HAS_SPEED,Stat,12
Character,Sebastian Shaw,HAS_DURABILITY,Stat,95
Character,Sebastian Shaw,HAS_POWER,Stat,36
Character,Sebastian Shaw,HAS_COMBAT,Stat,56
Character,Sentry,HAS_GENDER,Gender,Male
Character,Sentry,HAS_RACE,Race,Mutant
Character,Sentry,HAS_ALIGNMENT,Alignment,neutral
Character,Sentry,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Sentry,HAS_OCCUPATION,Occupation,-
Character,Sentry,HAS_INTELLIGENCE,Stat,75
Character,Sentry,HAS_STRENGTH,Stat,100
Character,Sentry,HAS_SPEED,Stat,100
Character,Sentry,HAS_DURABILITY,Stat,84
Character,Sentry,HAS_POWER,Stat,100
Character,Sentry,HAS_COMBAT,Stat,40
Character,Shadow King,HAS_GENDER,Gender,-
Character,Shadow King,HAS_RACE,Race,
Character,Shadow King,HAS_ALIGNMENT,Alignment,good
Character,Shadow King,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Shadow King,HAS_OCCUPATION,Occupation,-
Character,Shadow King,HAS_INTELLIGENCE,Stat,75
Character,Shadow King,HAS_STRENGTH,Stat,12
Character,Shadow King,HAS_SPEED,Stat,27
Character,Shadow King,HAS_DURABILITY,Stat,100
Character,Shadow King,HAS_POWER,Stat,100
Character,Shadow King,HAS_COMBAT,Stat,75
Character,Shadow Lass,HAS_GENDER,Gender,Female
Character,Shadow Lass,HAS_RACE,Race,Talokite
Character,Shadow Lass,HAS_ALIGNMENT,Alignment,good
Character,Shadow Lass,HAS_PUBLISHER,Publisher,DC Comics
Character,Shadow Lass,HAS_OCCUPATION,Occupation,-
Character,Shadow Lass,HAS_INTELLIGENCE,Stat,63
Character,Shadow Lass,HAS_STRENGTH,Stat,10
Character,Shadow Lass,HAS_SPEED,Stat,67
Character,Shadow Lass,HAS_DURABILITY,Stat,20
Character,Shadow Lass,HAS_POWER,Stat,79
Character,Shadow Lass,HAS_COMBAT,Stat,80
Character,Shadowcat,HAS_GENDER,Gender,Female
Character,Shadowcat,HAS_RACE,Race,Mutant
Character,Shadowcat,HAS_ALIGNMENT,Alignment,good
Character,Shadowcat,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Shadowcat,HAS_OCCUPATION,Occupation,"Teacher, Adventurer, former student"
Character,Shadowcat,HAS_INTELLIGENCE,Stat,88
Character,Shadowcat,HAS_STRENGTH,Stat,8
Character,Shadowcat,HAS_SPEED,Stat,21
Character,Shadowcat,HAS_DURABILITY,Stat,25
Character,Shadowcat,HAS_POWER,Stat,69
Character,Shadowcat,HAS_COMBAT,Stat,70
Character,Shang-Chi,HAS_GENDER,Gender,Male
Character,Shang-Chi,HAS_RACE,Race,Human
Character,Shang-Chi,HAS_ALIGNMENT,Alignment,good
Character,Shang-Chi,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Shang-Chi,HAS_OCCUPATION,Occupation,-
Character,Shang-Chi,HAS_INTELLIGENCE,Stat,63
Character,Shang-Chi,HAS_STRENGTH,Stat,12
Character,Shang-Chi,HAS_SPEED,Stat,30
Character,Shang-Chi,HAS_DURABILITY,Stat,50
Character,Shang-Chi,HAS_POWER,Stat,29
Character,Shang-Chi,HAS_COMBAT,Stat,100
Character,Shatterstar,HAS_GENDER,Gender,Male
Character,Shatterstar,HAS_RACE,Race,
Character,Shatterstar,HAS_ALIGNMENT,Alignment,good
Character,Shatterstar,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Shatterstar,HAS_OCCUPATION,Occupation,Warrior
Character,Shatterstar,HAS_INTELLIGENCE,Stat,63
Character,Shatterstar,HAS_STRENGTH,Stat,48
Character,Shatterstar,HAS_SPEED,Stat,45
Character,Shatterstar,HAS_DURABILITY,Stat,64
Character,Shatterstar,HAS_POWER,Stat,49
Character,Shatterstar,HAS_COMBAT,Stat,84
Character,She-Hulk,HAS_GENDER,Gender,Female
Character,She-Hulk,HAS_RACE,Race,Human
Character,She-Hulk,HAS_ALIGNMENT,Alignment,good
Character,She-Hulk,HAS_PUBLISHER,Publisher,Marvel Comics
Character,She-Hulk,HAS_OCCUPATION,Occupation,"Lawyer, Magistra of the Living Tribunal"
Character,She-Hulk,HAS_INTELLIGENCE,Stat,81
Character,She-Hulk,HAS_STRENGTH,Stat,100
Character,She-Hulk,HAS_SPEED,Stat,42
Character,She-Hulk,HAS_DURABILITY,Stat,100
Character,She-Hulk,HAS_POWER,Stat,40
Character,She-Hulk,HAS_COMBAT,Stat,70
Character,She-Thing,HAS_GENDER,Gender,Female
Character,She-Thing,HAS_RACE,Race,Human / Radiation
Character,She-Thing,HAS_ALIGNMENT,Alignment,good
Character,She-Thing,HAS_PUBLISHER,Publisher,Ms Marvel II
Character,She-Thing,HAS_OCCUPATION,Occupation,"Prisoner, former adventurer, wrestler, stuntwoman, scuba diver, motorcycle performer"
Character,She-Thing,HAS_INTELLIGENCE,Stat,69
Character,She-Thing,HAS_STRENGTH,Stat,72
Character,She-Thing,HAS_SPEED,Stat,21
Character,She-Thing,HAS_DURABILITY,Stat,80
Character,She-Thing,HAS_POWER,Stat,23
Character,She-Thing,HAS_COMBAT,Stat,65
Character,Shocker,HAS_GENDER,Gender,Male
Character,Shocker,HAS_RACE,Race,Human
Character,Shocker,HAS_ALIGNMENT,Alignment,bad
Character,Shocker,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Shocker,HAS_OCCUPATION,Occupation,"Professional thief, hired assassin"
Character,Shocker,HAS_INTELLIGENCE,Stat,63
Character,Shocker,HAS_STRENGTH,Stat,10
Character,Shocker,HAS_SPEED,Stat,23
Character,Shocker,HAS_DURABILITY,Stat,70
Character,Shocker,HAS_POWER,Stat,79
Character,Shocker,HAS_COMBAT,Stat,56
Character,Shriek,HAS_GENDER,Gender,Female
Character,Shriek,HAS_RACE,Race,
Character,Shriek,HAS_ALIGNMENT,Alignment,good
Character,Shriek,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Shriek,HAS_OCCUPATION,Occupation,"Former partner of Carnage, Carrion (Malcolm McBride), Demogoblin and Doppelganger). Before she became Shriek, she was a rock band groupie and drug dealer."
Character,Shriek,HAS_INTELLIGENCE,Stat,50
Character,Shriek,HAS_STRENGTH,Stat,10
Character,Shriek,HAS_SPEED,Stat,23
Character,Shriek,HAS_DURABILITY,Stat,28
Character,Shriek,HAS_POWER,Stat,45
Character,Shriek,HAS_COMBAT,Stat,42
Character,Sif,HAS_GENDER,Gender,Female
Character,Sif,HAS_RACE,Race,Asgardian
Character,Sif,HAS_ALIGNMENT,Alignment,good
Character,Sif,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Sif,HAS_OCCUPATION,Occupation,-
Character,Sif,HAS_INTELLIGENCE,Stat,63
Character,Sif,HAS_STRENGTH,Stat,90
Character,Sif,HAS_SPEED,Stat,67
Character,Sif,HAS_DURABILITY,Stat,80
Character,Sif,HAS_POWER,Stat,100
Character,Sif,HAS_COMBAT,Stat,70
Character,Silk,HAS_GENDER,Gender,Female
Character,Silk,HAS_RACE,Race,Human
Character,Silk,HAS_ALIGNMENT,Alignment,good
Character,Silk,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Silk,HAS_OCCUPATION,Occupation,"Vigilante, intern at Fact Channel News, adventurer; former student"
Character,Silk,HAS_INTELLIGENCE,Stat,75
Character,Silk,HAS_STRENGTH,Stat,48
Character,Silk,HAS_SPEED,Stat,71
Character,Silk,HAS_DURABILITY,Stat,70
Character,Silk,HAS_POWER,Stat,71
Character,Silk,HAS_COMBAT,Stat,65
Character,Silver Surfer,HAS_GENDER,Gender,Male
Character,Silver Surfer,HAS_RACE,Race,Alien
Character,Silver Surfer,HAS_ALIGNMENT,Alignment,good
Character,Silver Surfer,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Silver Surfer,HAS_OCCUPATION,Occupation,"Adventurer, formerly Galactus' Herald"
Character,Silver Surfer,HAS_INTELLIGENCE,Stat,56
Character,Silver Surfer,HAS_STRENGTH,Stat,100
Character,Silver Surfer,HAS_SPEED,Stat,100
Character,Silver Surfer,HAS_DURABILITY,Stat,90
Character,Silver Surfer,HAS_POWER,Stat,100
Character,Silver Surfer,HAS_COMBAT,Stat,32
Character,Silverclaw,HAS_GENDER,Gender,Female
Character,Silverclaw,HAS_RACE,Race,
Character,Silverclaw,HAS_ALIGNMENT,Alignment,good
Character,Silverclaw,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Silverclaw,HAS_OCCUPATION,Occupation,"University student, adventurer"
Character,Silverclaw,HAS_INTELLIGENCE,Stat,50
Character,Silverclaw,HAS_STRENGTH,Stat,28
Character,Silverclaw,HAS_SPEED,Stat,35
Character,Silverclaw,HAS_DURABILITY,Stat,42
Character,Silverclaw,HAS_POWER,Stat,34
Character,Silverclaw,HAS_COMBAT,Stat,42
Character,Simon Baz,HAS_GENDER,Gender,Male
Character,Simon Baz,HAS_RACE,Race,Human
Character,Simon Baz,HAS_ALIGNMENT,Alignment,good
Character,Simon Baz,HAS_PUBLISHER,Publisher,DC Comics
Character,Simon Baz,HAS_OCCUPATION,Occupation,-
Character,Simon Baz,HAS_INTELLIGENCE,Stat,56
Character,Simon Baz,HAS_STRENGTH,Stat,90
Character,Simon Baz,HAS_SPEED,Stat,42
Character,Simon Baz,HAS_DURABILITY,Stat,55
Character,Simon Baz,HAS_POWER,Stat,100
Character,Simon Baz,HAS_COMBAT,Stat,60
Character,Sinestro,HAS_GENDER,Gender,Male
Character,Sinestro,HAS_RACE,Race,Korugaran
Character,Sinestro,HAS_ALIGNMENT,Alignment,neutral
Character,Sinestro,HAS_PUBLISHER,Publisher,DC Comics
Character,Sinestro,HAS_OCCUPATION,Occupation,-
Character,Sinestro,HAS_INTELLIGENCE,Stat,75
Character,Sinestro,HAS_STRENGTH,Stat,85
Character,Sinestro,HAS_SPEED,Stat,53
Character,Sinestro,HAS_DURABILITY,Stat,64
Character,Sinestro,HAS_POWER,Stat,100
Character,Sinestro,HAS_COMBAT,Stat,55
Character,Siren,HAS_GENDER,Gender,Female
Character,Siren,HAS_RACE,Race,Atlantean
Character,Siren,HAS_ALIGNMENT,Alignment,bad
Character,Siren,HAS_PUBLISHER,Publisher,DC Comics
Character,Siren,HAS_OCCUPATION,Occupation,-
Character,Siren,HAS_INTELLIGENCE,Stat,56
Character,Siren,HAS_STRENGTH,Stat,62
Character,Siren,HAS_SPEED,Stat,79
Character,Siren,HAS_DURABILITY,Stat,60
Character,Siren,HAS_POWER,Stat,92
Character,Siren,HAS_COMBAT,Stat,60
Character,Siryn,HAS_GENDER,Gender,Female
Character,Siryn,HAS_RACE,Race,
Character,Siryn,HAS_ALIGNMENT,Alignment,bad
Character,Siryn,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Siryn,HAS_OCCUPATION,Occupation,(current) Adventurer (former) Professional Criminal
Character,Siryn,HAS_INTELLIGENCE,Stat,38
Character,Siryn,HAS_STRENGTH,Stat,8
Character,Siryn,HAS_SPEED,Stat,47
Character,Siryn,HAS_DURABILITY,Stat,28
Character,Siryn,HAS_POWER,Stat,50
Character,Siryn,HAS_COMBAT,Stat,42
Character,Skaar,HAS_GENDER,Gender,Male
Character,Skaar,HAS_RACE,Race,
Character,Skaar,HAS_ALIGNMENT,Alignment,good
Character,Skaar,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Skaar,HAS_OCCUPATION,Occupation,Warrior
Character,Skaar,HAS_INTELLIGENCE,Stat,50
Character,Skaar,HAS_STRENGTH,Stat,85
Character,Skaar,HAS_SPEED,Stat,27
Character,Skaar,HAS_DURABILITY,Stat,90
Character,Skaar,HAS_POWER,Stat,69
Character,Skaar,HAS_COMBAT,Stat,85
Character,Snowbird,HAS_GENDER,Gender,Female
Character,Snowbird,HAS_RACE,Race,
Character,Snowbird,HAS_ALIGNMENT,Alignment,good
Character,Snowbird,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Snowbird,HAS_OCCUPATION,Occupation,"Goddess, adventurer, former records officer"
Character,Snowbird,HAS_INTELLIGENCE,Stat,50
Character,Snowbird,HAS_STRENGTH,Stat,32
Character,Snowbird,HAS_SPEED,Stat,27
Character,Snowbird,HAS_DURABILITY,Stat,42
Character,Snowbird,HAS_POWER,Stat,70
Character,Snowbird,HAS_COMBAT,Stat,52
Character,Sobek,HAS_GENDER,Gender,Male
Character,Sobek,HAS_RACE,Race,
Character,Sobek,HAS_ALIGNMENT,Alignment,good
Character,Sobek,HAS_PUBLISHER,Publisher,DC Comics
Character,Sobek,HAS_OCCUPATION,Occupation,-
Character,Sobek,HAS_INTELLIGENCE,Stat,50
Character,Sobek,HAS_STRENGTH,Stat,34
Character,Sobek,HAS_SPEED,Stat,23
Character,Sobek,HAS_DURABILITY,Stat,46
Character,Sobek,HAS_POWER,Stat,20
Character,Sobek,HAS_COMBAT,Stat,56
Character,Solomon Grundy,HAS_GENDER,Gender,Male
Character,Solomon Grundy,HAS_RACE,Race,Zombie
Character,Solomon Grundy,HAS_ALIGNMENT,Alignment,bad
Character,Solomon Grundy,HAS_PUBLISHER,Publisher,DC Comics
Character,Solomon Grundy,HAS_OCCUPATION,Occupation,-
Character,Solomon Grundy,HAS_INTELLIGENCE,Stat,9
Character,Solomon Grundy,HAS_STRENGTH,Stat,93
Character,Solomon Grundy,HAS_SPEED,Stat,13
Character,Solomon Grundy,HAS_DURABILITY,Stat,100
Character,Solomon Grundy,HAS_POWER,Stat,92
Character,Solomon Grundy,HAS_COMBAT,Stat,30
Character,Songbird,HAS_GENDER,Gender,Female
Character,Songbird,HAS_RACE,Race,
Character,Songbird,HAS_ALIGNMENT,Alignment,good
Character,Songbird,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Songbird,HAS_OCCUPATION,Occupation,Adventurer; former criminal and wrestler
Character,Songbird,HAS_INTELLIGENCE,Stat,75
Character,Songbird,HAS_STRENGTH,Stat,36
Character,Songbird,HAS_SPEED,Stat,27
Character,Songbird,HAS_DURABILITY,Stat,42
Character,Songbird,HAS_POWER,Stat,55
Character,Songbird,HAS_COMBAT,Stat,56
Character,Space Ghost,HAS_GENDER,Gender,Male
Character,Space Ghost,HAS_RACE,Race,Human
Character,Space Ghost,HAS_ALIGNMENT,Alignment,good
Character,Space Ghost,HAS_PUBLISHER,Publisher,DC Comics
Character,Space Ghost,HAS_OCCUPATION,Occupation,-
Character,Space Ghost,HAS_INTELLIGENCE,Stat,38
Character,Space Ghost,HAS_STRENGTH,Stat,18
Character,Space Ghost,HAS_SPEED,Stat,33
Character,Space Ghost,HAS_DURABILITY,Stat,40
Character,Space Ghost,HAS_POWER,Stat,95
Character,Space Ghost,HAS_COMBAT,Stat,80
Character,Spawn,HAS_GENDER,Gender,Male
Character,Spawn,HAS_RACE,Race,Demon
Character,Spawn,HAS_ALIGNMENT,Alignment,good
Character,Spawn,HAS_PUBLISHER,Publisher,Image Comics
Character,Spawn,HAS_OCCUPATION,Occupation,-
Character,Spawn,HAS_INTELLIGENCE,Stat,75
Character,Spawn,HAS_STRENGTH,Stat,60
Character,Spawn,HAS_SPEED,Stat,50
Character,Spawn,HAS_DURABILITY,Stat,90
Character,Spawn,HAS_POWER,Stat,100
Character,Spawn,HAS_COMBAT,Stat,95
Character,Spectre,HAS_GENDER,Gender,Male
Character,Spectre,HAS_RACE,Race,God / Eternal
Character,Spectre,HAS_ALIGNMENT,Alignment,good
Character,Spectre,HAS_PUBLISHER,Publisher,Aztar
Character,Spectre,HAS_OCCUPATION,Occupation,-
Character,Spectre,HAS_INTELLIGENCE,Stat,88
Character,Spectre,HAS_STRENGTH,Stat,100
Character,Spectre,HAS_SPEED,Stat,100
Character,Spectre,HAS_DURABILITY,Stat,100
Character,Spectre,HAS_POWER,Stat,100
Character,Spectre,HAS_COMBAT,Stat,70
Character,Speedy,HAS_GENDER,Gender,Female
Character,Speedy,HAS_RACE,Race,Human
Character,Speedy,HAS_ALIGNMENT,Alignment,good
Character,Speedy,HAS_PUBLISHER,Publisher,DC Comics
Character,Speedy,HAS_OCCUPATION,Occupation,Nightclub Owner
Character,Speedy,HAS_INTELLIGENCE,Stat,50
Character,Speedy,HAS_STRENGTH,Stat,6
Character,Speedy,HAS_SPEED,Stat,33
Character,Speedy,HAS_DURABILITY,Stat,20
Character,Speedy,HAS_POWER,Stat,26
Character,Speedy,HAS_COMBAT,Stat,70
Character,Spider-Girl,HAS_GENDER,Gender,Female
Character,Spider-Girl,HAS_RACE,Race,Human
Character,Spider-Girl,HAS_ALIGNMENT,Alignment,good
Character,Spider-Girl,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Spider-Girl,HAS_OCCUPATION,Occupation,-
Character,Spider-Girl,HAS_INTELLIGENCE,Stat,63
Character,Spider-Girl,HAS_STRENGTH,Stat,38
Character,Spider-Girl,HAS_SPEED,Stat,60
Character,Spider-Girl,HAS_DURABILITY,Stat,65
Character,Spider-Girl,HAS_POWER,Stat,53
Character,Spider-Girl,HAS_COMBAT,Stat,75
Character,Spider-Gwen,HAS_GENDER,Gender,Female
Character,Spider-Gwen,HAS_RACE,Race,Human
Character,Spider-Gwen,HAS_ALIGNMENT,Alignment,good
Character,Spider-Gwen,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Spider-Gwen,HAS_OCCUPATION,Occupation,-
Character,Spider-Gwen,HAS_INTELLIGENCE,Stat,75
Character,Spider-Gwen,HAS_STRENGTH,Stat,55
Character,Spider-Gwen,HAS_SPEED,Stat,63
Character,Spider-Gwen,HAS_DURABILITY,Stat,70
Character,Spider-Gwen,HAS_POWER,Stat,66
Character,Spider-Gwen,HAS_COMBAT,Stat,70
Character,Spider-Man,HAS_GENDER,Gender,Male
Character,Spider-Man,HAS_RACE,Race,Human
Character,Spider-Man,HAS_ALIGNMENT,Alignment,good
Character,Spider-Man,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Spider-Man,HAS_OCCUPATION,Occupation,"Freelance photographer, teacher"
Character,Spider-Man,HAS_INTELLIGENCE,Stat,90
Character,Spider-Man,HAS_STRENGTH,Stat,55
Character,Spider-Man,HAS_SPEED,Stat,67
Character,Spider-Man,HAS_DURABILITY,Stat,75
Character,Spider-Man,HAS_POWER,Stat,74
Character,Spider-Man,HAS_COMBAT,Stat,85
Character,Spider-Woman,HAS_GENDER,Gender,Female
Character,Spider-Woman,HAS_RACE,Race,Human
Character,Spider-Woman,HAS_ALIGNMENT,Alignment,good
Character,Spider-Woman,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Spider-Woman,HAS_OCCUPATION,Occupation,"Form agent of HYDRA, former bounty hunter, private investigator, adventurer"
Character,Spider-Woman,HAS_INTELLIGENCE,Stat,56
Character,Spider-Woman,HAS_STRENGTH,Stat,42
Character,Spider-Woman,HAS_SPEED,Stat,42
Character,Spider-Woman,HAS_DURABILITY,Stat,60
Character,Spider-Woman,HAS_POWER,Stat,68
Character,Spider-Woman,HAS_COMBAT,Stat,70
Character,Spider-Woman III,HAS_GENDER,Gender,Female
Character,Spider-Woman III,HAS_RACE,Race,
Character,Spider-Woman III,HAS_ALIGNMENT,Alignment,good
Character,Spider-Woman III,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Spider-Woman III,HAS_OCCUPATION,Occupation,-
Character,Spider-Woman III,HAS_INTELLIGENCE,Stat,50
Character,Spider-Woman III,HAS_STRENGTH,Stat,48
Character,Spider-Woman III,HAS_SPEED,Stat,27
Character,Spider-Woman III,HAS_DURABILITY,Stat,42
Character,Spider-Woman III,HAS_POWER,Stat,60
Character,Spider-Woman III,HAS_COMBAT,Stat,28
Character,Spock,HAS_GENDER,Gender,Male
Character,Spock,HAS_RACE,Race,Human-Vulcan
Character,Spock,HAS_ALIGNMENT,Alignment,good
Character,Spock,HAS_PUBLISHER,Publisher,Star Trek
Character,Spock,HAS_OCCUPATION,Occupation,-
Character,Spock,HAS_INTELLIGENCE,Stat,81
Character,Spock,HAS_STRENGTH,Stat,18
Character,Spock,HAS_SPEED,Stat,17
Character,Spock,HAS_DURABILITY,Stat,40
Character,Spock,HAS_POWER,Stat,56
Character,Spock,HAS_COMBAT,Stat,40
Character,Spyke,HAS_GENDER,Gender,Male
Character,Spyke,HAS_RACE,Race,Mutant
Character,Spyke,HAS_ALIGNMENT,Alignment,good
Character,Spyke,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Spyke,HAS_OCCUPATION,Occupation,-
Character,Spyke,HAS_INTELLIGENCE,Stat,50
Character,Spyke,HAS_STRENGTH,Stat,12
Character,Spyke,HAS_SPEED,Stat,17
Character,Spyke,HAS_DURABILITY,Stat,60
Character,Spyke,HAS_POWER,Stat,48
Character,Spyke,HAS_COMBAT,Stat,30
Character,Star-Lord,HAS_GENDER,Gender,Male
Character,Star-Lord,HAS_RACE,Race,Human-Spartoi
Character,Star-Lord,HAS_ALIGNMENT,Alignment,good
Character,Star-Lord,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Star-Lord,HAS_OCCUPATION,Occupation,Adventurer; Royal Prince of Spartax
Character,Star-Lord,HAS_INTELLIGENCE,Stat,69
